 Time, Alt, Temp, Speed, 
  444.502001783359, 2169.2841796875, 299.789197182236, 5.05922663058037, 
  449.622001668919, 2194.90942382813, 299.669905815949, 5.03288883025793, 
  454.742001554478, 2220.50463867188, 299.550321277009, 4.97706665519259, 
  459.862001440037, 2246.171875, 299.429957511776, 4.91608745271623, 
  464.982001325596, 2271.87524414063, 299.308730203262, 4.90717618714211, 
  470.102001211155, 2297.54467773438, 299.186650353244, 4.93446292144471, 
  475.222001096714, 2323.2021484375, 299.063695174555, 4.98389971618168, 
  480.342000982273, 2348.83715820313, 298.939602289928, 5.01287178081488, 
  485.462000867832, 2374.45483398438, 298.814888904775, 5.0319565490738, 
  490.582000753391, 2400.08959960938, 298.689133831236, 5.06004936480579, 
  495.70200063895, 2425.6552734375, 298.562571139444, 5.10867240030984, 
  500.822000524509, 2451.26513671875, 298.435311103662, 5.12298339629579, 
  505.942000410068, 2476.87548828125, 298.307196898847, 5.10864975598875, 
  511.062000295628, 2502.45947265625, 298.178204370851, 5.05876514385473, 
  516.182000181187, 2528.06860351563, 298.048409576453, 4.99446103069052, 
  521.302000066746, 2553.70971679688, 297.917846940563, 4.94013573042095, 
  526.421999952305, 2579.38940429688, 297.786543941272, 4.89260067624474, 
  531.541999837864, 2605.07543945313, 297.654422661666, 4.90291521188949, 
  536.661999723423, 2630.74609375, 297.521486946095, 4.95105743073538, 
  541.781999608982, 2656.37622070313, 297.387849207554, 4.99482915484306, 
  546.901999494541, 2682.02099609375, 297.253420436604, 5.02643181787846, 
  552.0219993801, 2707.62231445313, 297.118256177292, 5.07342636238913, 
  557.141999265659, 2733.17260742188, 296.982257201288, 5.11573398444905, 
  562.261999151218, 2758.70532226563, 296.845449712365, 5.06403355063686, 
  567.381999036777, 2784.32446289063, 296.707637626352, 5.00309182467325, 
  572.501998922337, 2809.98876953125, 296.569292307774, 4.940465753308, 
  577.621998807896, 2835.68188476563, 296.430302710028, 4.89500578047532, 
  582.741998693455, 2861.34643554688, 296.290600501649, 4.91819672652994, 
  587.861998579014, 2886.97778320313, 296.150207842682, 4.94117406139836, 
  592.981998464573, 2912.64477539063, 296.009035329771, 4.96457602310559, 
  598.101998350132, 2938.26123046875, 295.867218161002, 4.98728185265654, 
  603.221998235691, 2963.91577148438, 295.724742698648, 5.01127745827469, 
  608.34199812125, 2989.54467773438, 295.581478965918, 5.04538844966538, 
  613.461998006809, 3015.15551757813, 295.437535474858, 5.06914839476269, 
  618.581997892368, 3040.75854492188, 295.292959576872, 5.10395010992599, 
  623.701997777927, 3066.3623046875, 295.147659053112, 5.12210096776808, 
  628.821997663486, 3091.9482421875, 295.001685024542, 5.10091176661264, 
  633.941997549045, 3117.52563476563, 294.855081996266, 5.02081390952581, 
  639.061997434605, 3143.14208984375, 294.707828362509, 4.97336244723989, 
  644.181997320164, 3168.80395507813, 294.559918209984, 4.92533425924204, 
  649.301997205723, 3194.50366210938, 294.411347769988, 4.90335968621172, 
  654.421997091282, 3220.16430664063, 294.262235616651, 4.95684812727733, 
  659.541996976841, 3245.810546875, 294.112431169032, 4.9861860014191, 
  664.6619968624, 3271.44921875, 293.961994331724, 5.01328083260375, 
  669.781996747959, 3297.04443359375, 293.810899573362, 5.06167703920551, 
  674.901996633518, 3322.5966796875, 293.659234079044, 5.10897262736145, 
  680.021996519077, 3348.16674804688, 293.506938081768, 5.07498304291298, 
  685.141996404636, 3373.75439453125, 293.354001230902, 5.02761371874153, 
  690.261996290195, 3399.38842773438, 293.20047053092, 4.97376745447629, 
  695.381996175754, 3425.03442382813, 293.04631755478, 4.91987481844485, 
  700.501996061314, 3450.70068359375, 292.891663986177, 4.88938250462887, 
  705.621995946873, 3476.40795898438, 292.736432505153, 4.93543182029597, 
  710.741995832432, 3502.052734375, 292.58068184926, 4.98583092386174, 
  715.861995717991, 3527.6572265625, 292.424274506471, 5.03716029453204, 
  720.98199560355, 3553.21899414063, 292.267281226764, 5.08720442931789, 
  726.101995489109, 3578.75610351563, 292.109755360637, 5.10467867848293, 
  731.221995374668, 3604.3349609375, 291.951609953269, 5.02899973678049, 
  736.341995260227, 3629.9921875, 291.792676008452, 4.94977992941968, 
  741.461995145786, 3655.67919921875, 291.63222176675, 4.89255845815302, 
  746.581995031345, 3681.34790039063, 291.471082404516, 4.94115845793308, 
  751.701994916904, 3706.98046875, 291.309706515933, 4.99238397280881, 
  756.821994802463, 3732.60327148438, 291.147868089734, 5.04056159047592, 
  761.941994688023, 3758.17456054688, 290.985523540039, 5.09578117739518, 
  767.061994573582, 3783.74609375, 290.822632072401, 5.1268104968985, 
  772.181994459141, 3809.318359375, 290.659202573285, 5.04037562028725, 
  777.3019943447, 3834.931640625, 290.495284233739, 4.95849811771974, 
  782.421994230259, 3860.6376953125, 290.330912385636, 4.89041278871626, 
  787.541994115818, 3886.32397460938, 290.166109336423, 4.93874916023807, 
  792.661994001377, 3911.99243164063, 290.000883455733, 4.97500485508964, 
  797.781993886936, 3937.58837890625, 289.835206669923, 5.02522748272757, 
  802.901993772495, 3963.15942382813, 289.669037309106, 5.07434440732882, 
  808.021993658054, 3988.68090820313, 289.502384529688, 5.11371962203182, 
  813.141993543613, 4014.22900390625, 289.33524340532, 5.04392518201344, 
  818.261993429172, 4039.82788085938, 289.167685069045, 4.95888625781018, 
  823.381993314732, 4065.48974609375, 288.999634690421, 4.89259592552231, 
  828.501993200291, 4091.16674804688, 288.831163424637, 4.93670275241939, 
  833.62199308585, 4116.79345703125, 288.662337068859, 4.98710233608128, 
  838.741992971409, 4142.4072265625, 288.49313745905, 5.04486191627385, 
  843.861992856968, 4167.9794921875, 288.323409441669, 5.10010174927837, 
  848.981992742527, 4193.5009765625, 288.153242773888, 5.07966938929219, 
  854.101992628086, 4219.09326171875, 287.982580913327, 4.99946720289923, 
  859.221992513645, 4244.73193359375, 287.811481513746, 4.91877888194031, 
  864.341992399204, 4270.423828125, 287.640114325335, 4.91373482368795, 
  869.461992284763, 4296.0888671875, 287.468373065666, 4.96947202402761, 
  874.581992170322, 4321.72216796875, 287.296247493322, 5.02030515383355, 
  879.701992055881, 4347.2939453125, 287.123691050392, 5.08215936938684, 
  884.821991941441, 4372.841796875, 286.950625760212, 5.10396991656627, 
  889.941991827, 4398.40771484375, 286.777199383381, 5.02207825593507, 
  895.061991712559, 4424.03955078125, 286.6033693243, 4.94308534142729, 
  900.181991598118, 4449.75927734375, 286.429211430111, 4.90362137051602, 
  905.301991483677, 4475.451171875, 286.254716763382, 4.95922953922545, 
  910.421991369236, 4501.0888671875, 286.079906038139, 5.01419486203315, 
  915.541991254795, 4526.66015625, 285.904663378225, 5.06587091708464, 
  920.661991140354, 4552.22607421875, 285.72884035657, 5.11420305044091, 
  925.781991025913, 4577.7744140625, 285.552791516347, 5.0472317994407, 
  930.901990911472, 4603.40673828125, 285.375732358921, 4.96017042313143, 
  936.021990797031, 4629.0849609375, 285.198193701874, 4.89171197787, 
  941.14199068259, 4654.818359375, 285.020291146748, 4.94613226457106, 
  946.261990568149, 4680.48193359375, 284.8420890032, 5.00381044838595, 
  951.381990453709, 4706.09716796875, 284.663474070694, 5.06466302009217, 
  956.501990339268, 4731.669921875, 284.484447973515, 5.11455467857797, 
  961.621990224827, 4757.21923828125, 284.304971453295, 5.0441129920592, 
  966.741990110386, 4782.8564453125, 284.12515109188, 4.96009749954924, 
  971.861989995945, 4808.58349609375, 283.944996568061, 4.89450935231602, 
  976.981989881504, 4834.2666015625, 283.764849448409, 4.9514581443685, 
  982.101989767063, 4859.9130859375, 283.584598309287, 5.00980909717842, 
  987.221989652622, 4885.505859375, 283.404240154641, 5.0678025809344, 
  992.341989538181, 4911.05615234375, 283.223518154364, 5.11576340358127, 
  997.46198942374, 4936.60546875, 283.042399349491, 5.03146896127615, 
  1002.5819893093, 4962.24755859375, 282.860671214797, 4.94422547773695, 
  1007.70198919486, 4987.9345703125, 282.678726309899, 4.90736592306035, 
  1012.82198908042, 5013.62158203125, 282.49637507665, 4.9623355354082, 
  1018.26198895882, 5040.8681640625, 282.302107158171, 4.99909548088559, 
 Time, Alt, Temp, Speed, 
  0.0199999995529652, 6360.04248046875, 273.55225573139, 5.02336678577892, 
  5.05999988690019, 6385.27001953125, 273.381315385733, 4.97235684974548, 
  10.0999997742474, 6410.494140625, 273.210176108278, 4.92245989233631, 
  15.1399996615946, 6435.72705078125, 273.038787951314, 4.91050426743159, 
  20.1799995489419, 6460.994140625, 272.867123036682, 4.9401792401157, 
  25.2199994362891, 6486.21533203125, 272.695117570896, 4.97189639899432, 
  30.2599993236363, 6511.43994140625, 272.52287963606, 5.00401762302991, 
  35.2999992109835, 6536.62109375, 272.350431125919, 5.0361880238995, 
  40.3399990983307, 6561.84423828125, 272.177640306442, 5.06749717078576, 
  45.379998985678, 6587.0009765625, 272.00470312022, 5.09770675191777, 
  50.4199988730252, 6612.15673828125, 271.831521220376, 5.06912123673547, 
  55.4599987603724, 6637.33642578125, 271.658027415079, 5.01878997079443, 
  60.4999986477196, 6662.54541015625, 271.484323061441, 4.96877956911743, 
  65.5399985350668, 6687.7841796875, 271.310431650817, 4.91504324777704, 
  70.5799984224141, 6713.03515625, 271.136295506487, 4.91748123452574, 
  75.6199983097613, 6738.26708984375, 270.961958595257, 4.95082893643014, 
  80.6599981971085, 6763.515625, 270.787411523799, 4.98278067077025, 
  85.6999980844557, 6788.70654296875, 270.612640913266, 5.01628060319052, 
  90.739997971803, 6813.8974609375, 270.437671956753, 5.04806703781914, 
  95.7799978591502, 6839.06298828125, 270.262366436088, 5.08209230505781, 
  100.819997746497, 6864.22802734375, 270.08668325416, 5.09173485163551, 
  105.859997633845, 6889.39306640625, 269.911026111349, 5.03646859956476, 
  110.899997521192, 6914.60205078125, 269.73519494377, 4.97927981008948, 
  115.939997408539, 6939.83203125, 269.559131374002, 4.92308051269823, 
  120.979997295886, 6965.07373046875, 269.382984169629, 4.91312457210846, 
  126.019997183234, 6990.35009765625, 269.206653510906, 4.94518227263521, 
  131.059997070581, 7015.55908203125, 269.030193302755, 4.97723297653378, 
  136.099996957928, 7040.7861328125, 268.853487198213, 5.01009248045457, 
  141.139996845275, 7065.96826171875, 268.676624286906, 5.04507054084868, 
  146.179996732622, 7091.14453125, 268.499598963687, 5.07942903911095, 
  151.21999661997, 7116.27490234375, 268.322378309526, 5.09399955371488, 
  156.259996507317, 7141.4501953125, 268.144974562078, 5.0394600643737, 
  161.299996394664, 7166.66943359375, 267.967431761287, 4.98148606088687, 
  166.339996282011, 7191.88916015625, 267.789762404018, 4.92347404583934, 
  171.379996169358, 7217.15087890625, 267.611927300454, 4.91532292600905, 
  176.419996056706, 7242.38330078125, 267.433909483703, 4.95023273867253, 
  181.459995944053, 7267.62109375, 267.255778316088, 4.98628373950659, 
  186.468819074278, 7292.6572265625, 267.078621216658, 5.02322932151111, 
  191.529839468967, 7317.92822265625, 266.883976154942, 5.09950030719381, 
  196.649839354526, 7343.4267578125, 266.676031256384, 5.04323736273329, 
  201.769839240085, 7369.0986328125, 266.466579747031, 4.91323810839437, 
  206.889839125644, 7394.8349609375, 266.256510656049, 4.93782707293637, 
  212.009839011203, 7320.46533203125, 266.046173647007, 5.01092015569381, 
  217.129838896763, 7346.06591796875, 265.835593059408, 5.08767437295073, 
  222.249838782322, 7371.57373046875, 265.624820351515, 5.06432367259367, 
  227.369838667881, 7397.2109375, 265.413937629602, 4.93085268410455, 
  232.48983855344, 7422.939453125, 265.203114861239, 4.92860100335916, 
  237.609838438999, 7448.60498046875, 264.992569087881, 5.00179203757938, 
  242.729838324558, 7466.19873046875, 264.782145437878, 5.07708279360929, 
  247.849838210117, 7491.7236328125, 264.571669309278, 5.08159221253875, 
  252.969838095676, 7517.33740234375, 264.361209499266, 4.94836281444564, 
  258.089837981235, 7543.09716796875, 264.150844521131, 4.92745398663591, 
  263.209837866794, 7568.7568359375, 263.94078790017, 5.03524664938061, 
  268.329837752353, 7594.27197265625, 263.730741497525, 5.11129622931799, 
  273.449837637912, 7619.833984375, 263.520646236341, 5.01734427799558, 
  278.569837523472, 7645.49853515625, 263.311503938913, 4.89611643306368, 
  283.689837409031, 7671.22216796875, 263.103582697789, 4.99406357267841, 
  288.80983729459, 7696.8251953125, 262.896257132881, 5.06702145987127, 
  293.929837180149, 7722.333984375, 262.689268435318, 5.09757202068097, 
  299.049837065708, 7747.93896484375, 262.482330006731, 4.95700739168431, 
  304.169836951267, 7773.65966796875, 262.275707089203, 4.91596043750027, 
  309.289836836826, 7799.369140625, 262.069259969953, 4.98730913176692, 
  314.409836722385, 7824.8955078125, 261.863036607981, 5.09699294848667, 
  319.529836607944, 7850.39697265625, 261.656745432869, 5.04191039464362, 
  324.649836493503, 7876.068359375, 261.450568034778, 4.91507035876901, 
  329.769836379062, 7901.80810546875, 261.244640112197, 4.94963178415878, 
  334.889836264621, 7935.43505859375, 261.039015476675, 5.06179801141208, 
  340.00983615018, 7960.9560546875, 260.833311671202, 5.1051928732044, 
  345.12983603574, 7986.52685546875, 260.627642810631, 4.94724985730379, 
  350.249835921299, 8012.302734375, 260.422242909123, 4.95641095530939, 
  355.369835806858, 8037.8828125, 260.216996092601, 5.03123704624686, 
  360.489835692417, 8163.52197265625, 260.011692667271, 5.10209645547369, 
  365.609835577976, 8189.03271484375, 259.806549226172, 5.02761546624843, 
  370.729835463535, 8214.720703125, 259.60151543966, 4.89226719645396, 
  375.849835349094, 8240.4501953125, 259.396703544481, 4.96358640567971, 
  380.969835234653, 8266.0908203125, 259.192131222889, 5.04432191883896, 
  386.089835120212, 8291.619140625, 258.987638405755, 5.11532373306424, 
  391.209835005771, 8317.1650390625, 258.783185591429, 5.00071828234209, 
  396.32983489133, 8342.87890625, 258.57885020329, 4.90020031644099, 
  401.449834776889, 8368.6142578125, 258.374799195788, 4.98072877619478, 
  406.569834662449, 8394.1337890625, 258.17098745524, 5.08651643684661, 
  411.689834548008, 8419.654296875, 257.967115765255, 5.05444682249471, 
  416.809834433567, 8445.318359375, 257.763338677165, 4.90641090203276, 
  421.929834319126, 8471.0400390625, 257.559895186185, 4.98197108749281, 
  427.049834204685, 8496.6650390625, 257.356636040105, 5.06197343883827, 
  432.169834090244, 8522.1083984375, 257.153436959211, 5.04228543038882, 
  437.289833975803, 8547.7734375, 256.950299429602, 4.89881411011926, 
  442.409833861362, 8573.505859375, 256.747447768484, 4.95652165904761, 
  447.529833746921, 8599.1640625, 256.544855468036, 5.03166862249999, 
  452.64983363248, 8624.6943359375, 256.342389489368, 5.11144505118166, 
  457.769833518039, 8650.21484375, 256.139944899652, 4.97752789254979, 
  462.889833403598, 8675.96484375, 255.937756802988, 4.92922302406444, 
  468.009833289158, 8701.6396484375, 255.735837349191, 5.0057422245789, 
  473.129833174717, 8727.23046875, 255.534106465283, 5.08157084391028, 
  478.249833060276, 8752.720703125, 255.332416651748, 5.06126243674962, 
  483.369832945835, 8778.3681640625, 255.131243066958, 4.91248049678231, 
  488.489832831394, 8804.109375, 254.931400086714, 4.98091195194971, 
  493.609832716953, 8829.736328125, 254.732857398229, 5.06350384036094, 
  498.729832602512, 8855.197265625, 254.535500326757, 5.03863646669399, 
  503.849832488071, 8880.896484375, 254.339330427171, 4.89446785800493, 
  508.96983237363, 8906.6162109375, 254.144694830477, 5.00046533673107, 
  514.089832259189, 8932.1220703125, 253.951395487678, 5.11222296773219, 
  519.209832144748, 8957.646484375, 253.759122115385, 4.99390270533473, 
  524.329832030307, 8983.3642578125, 253.568128746036, 4.90426629175269, 
  529.449831915867, 9009.0654296875, 253.378575900702, 5.0128189006852, 
  534.569831801426, 9034.6025390625, 253.190202906957, 5.09254026872392, 
  539.689831686985, 9060.0927734375, 253.002912182532, 5.03613521872825, 
  544.809831572544, 9085.80078125, 252.816739702293, 4.89409292034703, 
  549.929831458103, 9111.546875, 252.631883983514, 5.00355591743717, 
  555.049831343662, 9137.1220703125, 252.44825038026, 5.08393392802736, 
  560.169831229221, 9162.587890625, 252.265694050873, 5.00904440337285, 
  565.28983111478, 9188.31640625, 252.084301559495, 4.91520162583988, 
  570.409831000339, 9214.0283203125, 251.904190929152, 4.99697172418223, 
  575.529830885898, 9239.6181640625, 251.725265252327, 5.0833097244724, 
  580.649830771457, 9265.0966796875, 251.547336023555, 5.00915773730407, 
  585.769830657016, 9290.8427734375, 251.370523931247, 4.91605925229702, 
  590.889830542576, 9316.5107421875, 251.19503108155, 5.0222044063978, 
  596.009830428135, 9342.158203125, 251.020558000985, 5.10050148755845, 
  601.129830313694, 9367.5634765625, 250.847064575241, 4.98516418507003, 
  606.249830199253, 9393.3115234375, 250.674656560286, 4.93369591437053, 
  611.369830084812, 9418.9296875, 250.503533018252, 5.03959834586638, 
  616.489829970371, 9444.458984375, 250.333406695861, 5.11621361381276, 
  621.60982985593, 9469.9853515625, 250.164207878258, 4.97694136786241, 
  626.729829741489, 9495.73828125, 249.996113808986, 4.91889539597923, 
  631.849829627048, 9521.4365234375, 249.829183224709, 5.00451012208302, 
  636.969829512607, 9547.0068359375, 249.663303421173, 5.08237597472909, 
  642.089829398166, 9572.501953125, 249.498325205807, 5.04769863741244, 
  647.209829283725, 9598.1640625, 249.33434898236, 4.89472937715769, 
  652.329829169284, 9623.9111328125, 249.171466716921, 4.97127809940889, 
  657.449829054844, 9649.4912109375, 249.009723086195, 5.08195453674693, 
  662.569828940403, 9674.978515625, 248.848796489679, 5.04749528982775, 
  667.689828825962, 9700.6337890625, 248.688840446185, 4.89522574912712, 
  672.809828711521, 9726.416015625, 248.529940415532, 4.97122526175129, 
  677.92982859708, 9751.98046875, 248.372149567313, 5.08191829414834, 
  683.049828482639, 9759.9326171875, 248.215137049636, 5.04685856004366, 
  688.169828368198, 9781.583984375, 248.059032535613, 4.89586977956932, 
  693.289828253757, 9807.3740234375, 247.904055705291, 5.00345891754289, 
  698.409828139316, 9832.9365234375, 247.749971782531, 5.08297931567598, 
  703.529828024875, 9858.041015625, 247.596702855154, 5.0046949056338, 
  708.649827910434, 9886.2373046875, 247.444306830516, 4.91854795958928, 
  713.769827795993, 9913.822265625, 247.292846159618, 4.99705417189934, 
  718.889827681553, 9939.287109375, 247.14223936196, 5.10660147540928, 
  724.009827567112, 9982.359375, 246.992272903287, 4.96878397493798, 
  729.129827452671, 10008.1494140625, 246.843150797577, 4.94799211368792, 
 Time, Alt, Temp, Speed, 
  0.0799999982118607, 10167.7705078125, 245.931152358743, 5.11175922625672, 
  5.19999988377094, 10193.3212890625, 245.787373993735, 4.95044687910543, 
  10.31999976933, 10219.0869140625, 245.644503519961, 4.95444798282563, 
  15.4399996548891, 10244.6796875, 245.502479421403, 5.06426106313701, 
  20.5599995404482, 10270.15234375, 245.361039515968, 5.07619137288262, 
  25.6799994260073, 10295.822265625, 245.22022698285, 4.89944437960951, 
  30.7999993115664, 10321.5849609375, 245.080224115395, 4.96298867440407, 
  35.9199991971254, 10347.185546875, 244.94098135031, 5.04823730810112, 
  41.0399990826845, 10372.6279296875, 244.802350025083, 5.05126021772888, 
  46.1599989682436, 10398.3125, 244.664306321798, 4.89390792031361, 
  51.2799988538027, 10424.017578125, 244.52708482233, 4.99773587880486, 
  56.3999987393618, 10449.517578125, 244.390541112487, 5.10719335200201, 
  61.5199986249208, 10475.0361328125, 244.25447124425, 4.96328257956981, 
  66.6399985104799, 10500.822265625, 244.119113868172, 4.94713750151787, 
  71.759998396039, 10526.4697265625, 243.984463636638, 5.03013006988569, 
  76.8799982815981, 10551.9794921875, 243.850404976856, 5.11417634490111, 
  81.9999981671572, 10577.490234375, 243.716855088641, 4.95089763785764, 
  87.1199980527163, 10603.2861328125, 243.584001240409, 4.95771190826906, 
  92.2399979382753, 10628.8828125, 243.451856971138, 5.07064542075474, 
  97.3599978238344, 10654.361328125, 243.32017575765, 5.0586835997649, 
  102.479997709394, 10680.0537109375, 243.188993817373, 4.8959074421591, 
  107.599997594953, 10705.791015625, 243.058607719097, 5.00428342196727, 
  112.719997480512, 10731.3515625, 242.928820466597, 5.08991193211544, 
  117.839997366071, 10756.8408203125, 242.799488812365, 4.98796596066124, 
  122.95999725163, 10782.5966796875, 242.670735537769, 4.93916748830479, 
  128.079997137189, 10808.2373046875, 242.542691411622, 5.04957692354164, 
  133.199997022748, 10833.7158203125, 242.415109014897, 5.10242523311005, 
  138.319996908307, 10859.318359375, 242.288001062025, 4.91554019721947, 
  143.439996793866, 10885.0966796875, 242.161552978256, 4.95979459949993, 
  148.559996679425, 10910.6787109375, 242.035833367367, 5.07014805131485, 
  153.679996564984, 10936.125, 241.910632339151, 5.01472502626626, 
  158.799996450543, 10961.8798828125, 241.78605234738, 4.91990368777476, 
  163.919996336102, 10982.63671875, 241.662228497471, 5.03586069415184, 
  169.039996221662, 11008.1171875, 241.538930169191, 5.11971472813822, 
  174.159996107221, 11033.68359375, 241.416202920543, 4.93263188135116, 
  179.27999599278, 11059.4658203125, 241.294155050442, 4.97157069929371, 
  184.399995878339, 11089.9677734375, 241.172762206357, 5.08347713993896, 
  189.519995763898, 11115.4140625, 241.051912571438, 4.99476097624975, 
  194.639995649457, 11141.216796875, 240.931668393045, 4.93840532722997, 
  199.759995535016, 11166.8359375, 240.812181320582, 5.0518861571019, 
  204.879995420575, 11192.2744140625, 240.693190694648, 5.04126306728328, 
  209.999995306134, 11219.2392578125, 240.57471458591, 4.90697842351793, 
